price,bedrooms,bathrooms,toilets,parking_space,title,town,state
75000000,2,2,3,2,Terraced Duplexes,Lekki,Lagos
95000000,5,5,6,5,Detached Duplex,Lekki,Lagos
125000000,5,5,6,5,Detached Duplex,Lekki,Lagos
450000000,4,4,5,4,Detached Duplex,Guzape District,Abuja
80000000,4,4,5,4,Terraced Duplexes,Ikeja,Lagos
130000000,4,6,6,9,Terraced Duplexes,Guzape District,Abuja
60000000,5,5,5,4,Detached Duplex,Ojodu,Lagos
23000000,2,2,3,3,Terraced Duplexes,Lekki,Lagos
38000000,3,3,4,2,Terraced Duplexes,Ajah,Lagos
750000000,8,1,1,4,Detached Duplex,Asokoro District,Abuja
70000000,4,5,5,4,Terraced Duplexes,Lekki,Lagos
20000000,5,4,5,8,Terraced Bungalow,Ikotun,Lagos
130000000,3,4,4,4,Detached Duplex,Ikeja,Lagos
115000000,5,5,5,4,Detached Duplex,Lekki,Lagos
65000000,5,5,6,4,Detached Duplex,Port Harcourt,Rivers
25000000,4,4,5,1,Detached Bungalow,Ikotun,Lagos
35000000,4,5,5,4,Terraced Duplexes,Life Camp,Abuja
40000000,3,4,4,4,Terraced Duplexes,Ajah,Lagos
17000000,4,4,5,6,Detached Bungalow,Oluyole,Oyo
75000000,4,5,6,4,Detached Duplex,Ajah,Lagos
70000000,4,4,5,4,Detached Duplex,Ajah,Lagos
50000000,5,5,5,4,Detached Duplex,Lekki,Lagos
27000000,4,5,5,9,Detached Bungalow,Ibeju Lekki,Lagos
160000000,5,5,5,4,Detached Duplex,Lekki,Lagos
150000000,5,5,5,4,Detached Duplex,Lekki,Lagos
30000000,3,4,6,4,Terraced Bungalow,Port Harcourt,Rivers
170000000,5,6,6,4,Detached Duplex,Victoria Island (VI),Lagos
90000000,4,4,5,3,Detached Duplex,Lekki,Lagos
45000000,4,4,5,3,Semi Detached Duplex,Ajah,Lagos
1200000000,6,6,8,6,Detached Duplex,Ikoyi,Lagos
200000000,5,5,5,4,Detached Duplex,Ikeja,Lagos
115000000,5,5,6,3,Detached Duplex,Lekki,Lagos
110000000,4,5,6,6,Detached Duplex,Lekki,Lagos
200000000,4,4,5,4,Terraced Duplexes,Wuse 2,Abuja
50000000,4,5,5,4,Terraced Duplexes,Lekki,Lagos
12000000,2,2,3,1,Detached Bungalow,Epe,Lagos
85000000,4,5,5,4,Detached Duplex,Lekki,Lagos
145000000,4,5,5,5,Detached Duplex,Katampe,Abuja
700000000,9,9,9,6,Detached Duplex,Maitama District,Abuja
70000000,4,4,5,3,Detached Duplex,Lekki,Lagos
35000000,3,4,4,4,Block of Flats,Life Camp,Abuja
85000000,4,5,5,3,Terraced Duplexes,Lekki,Lagos
75000000,4,4,5,7,Detached Duplex,Lugbe District,Abuja
85000000,4,4,5,3,Semi Detached Duplex,Lekki,Lagos
150000000,4,5,5,4,Semi Detached Duplex,Lekki,Lagos
95000000,5,5,6,5,Detached Duplex,Lekki,Lagos
120000000,5,5,6,4,Detached Duplex,Lekki,Lagos
65000000,4,4,5,2,Terraced Duplexes,Lekki,Lagos
90000000,4,4,5,2,Semi Detached Duplex,Lekki,Lagos
120000000,5,6,7,5,Detached Duplex,Lekki,Lagos
22000000,3,4,4,3,Detached Bungalow,Ibeju Lekki,Lagos
150000000,5,5,5,4,Detached Duplex,Surulere,Lagos
49000000,5,5,6,6,Semi Detached Duplex,Ibeju Lekki,Lagos
130000000,5,5,6,4,Detached Duplex,Ikeja,Lagos
185000000,5,5,6,4,Detached Duplex,Lekki,Lagos
195000000,4,3,4,4,Terraced Duplexes,Wuse 2,Abuja
95000000,4,4,5,4,Detached Duplex,Lekki,Lagos
95000000,5,5,6,2,Detached Duplex,Lekki,Lagos
75000000,4,4,5,4,Detached Duplex,Lekki,Lagos
60000000,4,4,5,4,Detached Duplex,Ajah,Lagos
85000000,4,4,5,4,Detached Duplex,Ajah,Lagos
55000000,4,5,6,3,Terraced Duplexes,Lekki,Lagos
1500000000,1,1,2,4,Detached Duplex,Asokoro District,Abuja
75000000,5,5,6,4,Detached Duplex,Ojodu,Lagos
15000000000,4,5,5,4,Block of Flats,Ikoyi,Lagos
36000000,3,3,4,2,Semi Detached Bungalow,Ajah,Lagos
70000000,4,5,5,5,Terraced Duplexes,Guzape District,Abuja
16000000,3,4,5,6,Detached Duplex,Kubwa,Abuja
260000000,5,5,5,4,Detached Duplex,Lekki,Lagos
47000000,3,3,4,2,Terraced Duplexes,Lekki,Lagos
16000000,4,5,5,4,Block of Flats,Ado-Odo/Ota,Ogun
750000000,4,7,7,4,Detached Duplex,Maitama District,Abuja
38000000,3,4,4,5,Terraced Duplexes,Lekki,Lagos
106000000,5,5,6,4,Detached Duplex,Lekki,Lagos
130000000,5,5,6,4,Detached Duplex,Lekki,Lagos
31000000,3,3,3,4,Terraced Duplexes,Lekki,Lagos
48000000,4,5,6,3,Semi Detached Duplex,Ajah,Lagos
4500000,5,2,2,4,Detached Bungalow,Ibadan,Oyo
70000000,4,5,5,4,Detached Duplex,Ajah,Lagos
115000000,5,6,6,5,Detached Duplex,Lekki,Lagos
155000000,5,5,6,4,Detached Duplex,Lekki,Lagos
42000000,4,5,5,4,Block of Flats,Lekki,Lagos
87000000,4,4,5,4,Semi Detached Duplex,Maryland,Lagos
3000000,3,4,4,4,Terraced Bungalow,Ido,Oyo
12000000,4,4,5,4,Block of Flats,Ibadan,Oyo
300000000,5,5,6,8,Detached Duplex,Lekki,Lagos
120000000,5,5,6,6,Detached Duplex,Lekki,Lagos
125000000,4,4,5,4,Terraced Duplexes,Lekki,Lagos
290000000,7,8,8,5,Detached Duplex,Lekki,Lagos
27000000,3,3,4,5,Detached Bungalow,Ibeju Lekki,Lagos
140000000,5,5,6,5,Detached Duplex,Lekki,Lagos
50000000,4,4,5,2,Terraced Duplexes,Lekki,Lagos
55000000,4,4,5,3,Detached Duplex,Ajah,Lagos
250000000,4,5,5,4,Semi Detached Duplex,Lekki,Lagos
60000000,6,7,7,4,Detached Duplex,Ibadan,Oyo
17000000,4,4,4,5,Semi Detached Bungalow,Ipaja,Lagos
145000000,5,6,5,4,Detached Duplex,Lekki,Lagos
70000000,4,4,5,3,Terraced Duplexes,Lekki,Lagos
35000000,4,4,4,3,Terraced Duplexes,Karsana,Abuja
16250000,2,2,3,2,Block of Flats,Ajah,Lagos
16000000,3,3,3,4,Detached Bungalow,Mowe Ofada,Ogun
18000000,3,4,4,4,Detached Bungalow,Ibeju Lekki,Lagos
65000000,4,4,5,3,Semi Detached Duplex,Lekki,Lagos
140000000,3,3,4,2,Block of Flats,Victoria Island (VI),Lagos
35000000,3,4,4,4,Block of Flats,Wuye,Abuja
140000000,4,5,5,4,Terraced Duplexes,Wuse,Abuja
98000000,5,5,6,3,Terraced Duplexes,Lekki,Lagos
75000000,4,4,5,4,Detached Duplex,Lekki,Lagos
160000000,6,6,7,8,Detached Duplex,Lekki,Lagos
170000000,5,7,6,4,Detached Duplex,Lekki,Lagos
25000000,2,2,3,6,Block of Flats,Lekki,Lagos
15000000,4,5,5,4,Block of Flats,Ilorin West,Kwara
45000000,4,4,5,3,Semi Detached Duplex,Life Camp,Abuja
550000000,6,6,8,1,Block of Flats,Lekki,Lagos
140000000,4,4,5,4,Detached Duplex,Lekki,Lagos
120000000,4,4,5,6,Detached Duplex,Lekki,Lagos
1400000000,6,6,7,4,Detached Duplex,Ikoyi,Lagos
230000000,5,5,5,3,Terraced Duplexes,Ikoyi,Lagos
400000000,5,5,5,4,Detached Duplex,Lekki,Lagos
35000000,4,5,5,5,Detached Bungalow,Lugbe District,Abuja
42000000,4,4,5,1,Semi Detached Bungalow,Ibeju Lekki,Lagos
18000000,4,4,5,4,Semi Detached Bungalow,Kurudu,Abuja
250000000,4,5,5,4,Terraced Duplexes,Ikoyi,Lagos
170000000,5,6,7,4,Detached Duplex,Lekki,Lagos
65000000,4,4,5,3,Detached Duplex,Isolo,Lagos
200000000,5,5,6,6,Detached Duplex,Lekki,Lagos
35000000,3,3,4,4,Detached Bungalow,Ajah,Lagos
60000000,3,4,4,1,Detached Bungalow,Gwarinpa,Abuja
120000000,5,5,6,4,Detached Duplex,Lekki,Lagos
45000000,3,4,4,4,Semi Detached Duplex,Lekki,Lagos
40000000,3,3,4,2,Terraced Duplexes,Ajah,Lagos
165000000,5,5,6,3,Detached Duplex,Victoria Island (VI),Lagos
85000000,5,5,6,3,Detached Duplex,Lekki,Lagos
77000000,5,5,6,4,Detached Duplex,Ajah,Lagos
300000000,5,5,6,4,Detached Duplex,Lekki,Lagos
4000000,5,5,6,1,Block of Flats,Ikoyi,Lagos
235000000,5,5,6,4,Detached Duplex,Magodo,Lagos
150000000,5,5,6,4,Detached Duplex,Lekki,Lagos
155000000,5,5,6,4,Detached Duplex,Lekki,Lagos
600000000,5,5,6,6,Detached Duplex,Ikoyi,Lagos
48000000,4,4,5,4,Semi Detached Duplex,Ajah,Lagos
105000000,5,5,6,3,Detached Duplex,Lekki,Lagos
200000000,7,8,8,1,Detached Duplex,Gwarinpa,Abuja
165000000,4,5,5,9,Detached Duplex,Lekki,Lagos
160000000,5,5,6,4,Detached Duplex,Lekki,Lagos
80000000,5,4,4,4,Detached Duplex,Lekki,Lagos
60000000,4,4,5,3,Detached Duplex,Lekki,Lagos
35000000,4,4,4,6,Semi Detached Bungalow,Agege,Anambara
1700000000,5,5,6,1,Detached Duplex,Ikoyi,Lagos
335000000,5,5,6,4,Detached Duplex,Lekki,Lagos
140000000,4,4,5,4,Detached Duplex,Victoria Island (VI),Lagos
140000000,6,7,7,6,Detached Duplex,Isheri,Lagos
59000000,4,4,5,4,Terraced Duplexes,Lekki,Lagos
61000000,4,4,5,4,Semi Detached Duplex,Lekki,Lagos
67000000,4,4,5,4,Semi Detached Duplex,Lekki,Lagos
45000000,4,4,5,2,Terraced Duplexes,Karmo,Abuja
35000000,3,3,4,1,Block of Flats,Ajah,Lagos
140000000,5,5,6,4,Detached Duplex,Lekki,Lagos
12000000,5,4,4,8,Detached Bungalow,Abeokuta South,Ogun
80000000,5,5,5,4,Detached Duplex,Isolo,Lagos
100000000,4,4,5,4,Detached Duplex,Lekki,Lagos
55000000,4,4,5,4,Semi Detached Duplex,Lekki,Lagos
35000000,2,2,3,2,Terraced Duplexes,Ajah,Lagos
57000000,4,5,6,3,Terraced Duplexes,Wuye,Abuja
18000000,3,3,4,4,Terraced Bungalow,Ikorodu,Lagos
16000000,3,3,3,4,Detached Bungalow,Mowe Town,Ogun
60000000,4,4,5,3,Detached Duplex,Lekki,Lagos
260000000,4,5,5,4,Semi Detached Duplex,Ikoyi,Anambara
80000000,4,4,5,4,Detached Duplex,Lekki,Lagos
120000000,4,4,5,4,Terraced Duplexes,Victoria Island (VI),Lagos
75000000,5,5,6,4,Detached Duplex,Lekki,Lagos
150000000,5,4,4,4,Detached Duplex,Lekki,Lagos
170000000,5,5,6,4,Detached Duplex,Magodo,Lagos
90000000,4,4,5,4,Semi Detached Duplex,Lekki,Lagos
120000000,4,4,5,2,Terraced Duplexes,Lekki,Lagos
120000000,4,5,5,1,Terraced Duplexes,Guzape District,Abuja
140000000,5,5,6,4,Detached Duplex,Lekki,Lagos
65000000,3,5,5,4,Block of Flats,Lekki,Lagos
65000000,4,5,5,4,Detached Duplex,Ajah,Lagos
25000000,3,2,3,4,Detached Bungalow,Alimosho,Lagos
38000000,4,5,4,3,Semi Detached Duplex,Lekki,Lagos
35000000,5,5,6,1,Detached Duplex,Ifo,Ogun
300000000,5,5,6,6,Detached Duplex,Lekki,Lagos
125000000,5,5,6,3,Detached Duplex,Lekki,Lagos
24000000,3,3,3,4,Detached Bungalow,KM 46,Ogun
200000000,5,5,6,4,Detached Duplex,Lekki,Lagos
155000000,5,5,6,4,Detached Duplex,Lekki,Lagos
60000000,4,4,5,4,Detached Duplex,Gbagada,Lagos
35000000,4,5,5,4,Detached Duplex,Gwarinpa,Abuja
90000000,4,4,5,4,Semi Detached Duplex,Lekki,Lagos
230000000,5,5,6,7,Semi Detached Duplex,Victoria Island (VI),Lagos
200000000,4,4,5,4,Semi Detached Duplex,Lekki,Lagos
70000000,5,6,6,2,Terraced Duplexes,Guzape District,Abuja
850000000,8,1,1,7,Detached Duplex,Maitama District,Abuja
43000000,4,4,5,3,Semi Detached Duplex,Ajah,Lagos
80000000,5,5,6,4,Detached Duplex,Maryland,Lagos
110000000,5,5,6,4,Detached Duplex,Lekki,Lagos
24000000,2,2,2,2,Block of Flats,Ajah,Lagos
75000000,5,5,6,5,Detached Duplex,Ajah,Lagos
72000000,4,5,5,4,Detached Duplex,Lekki,Lagos
70000000,9,9,1,1,Detached Duplex,Isolo,Lagos
250000000,5,5,5,4,Detached Duplex,Lekki,Lagos
65000000,5,6,6,2,Detached Duplex,Ibeju Lekki,Lagos
35000000,3,5,3,1,Detached Bungalow,Port Harcourt,Rivers
6000000,3,3,4,1,Detached Bungalow,Port Harcourt,Rivers
50000000,1,1,1,4,Block of Flats,Idimu,Lagos
1400000000,6,6,8,1,Detached Duplex,Ikoyi,Lagos
65000000,4,6,5,1,Terraced Duplexes,Jahi,Abuja
700000000,9,9,1,1,Detached Duplex,Maitama District,Abuja
600000000,6,6,7,6,Detached Duplex,Maitama District,Abuja
150000000,5,5,6,5,Detached Duplex,Lekki,Lagos
22000000,3,3,5,4,Detached Bungalow,Ibeju Lekki,Lagos
35000000,6,6,7,1,Detached Duplex,Sango Ota,Ogun
120000000,4,4,5,4,Detached Duplex,Lekki,Lagos
190000000,4,5,5,4,Terraced Duplexes,Ikoyi,Lagos
25000000,2,3,3,4,Detached Bungalow,Lokogoma District,Abuja
450000000,5,5,6,6,Detached Duplex,Port Harcourt,Rivers
280000000,6,6,7,4,Detached Duplex,Katampe,Abuja
70000000,9,9,1,1,Detached Duplex,Isolo,Lagos
18000000,3,3,4,4,Detached Duplex,Ibeju Lekki,Lagos
65000000,2,3,3,2,Block of Flats,Lekki,Lagos
90000000,4,5,5,4,Semi Detached Duplex,Lekki,Lagos
20000000,4,5,5,4,Block of Flats,Sango Ota,Ogun
160000000,5,5,6,4,Detached Duplex,Lekki,Lagos
145000000,3,5,4,4,Block of Flats,Ikoyi,Lagos
24000000,3,3,3,4,Detached Bungalow,Ibeju Lekki,Lagos
120000000,6,5,5,4,Detached Duplex,Galadimawa,Abuja
70000000,4,5,5,5,Detached Duplex,Lekki,Lagos
30000000,3,3,4,6,Detached Bungalow,Ajah,Lagos
170000000,5,5,5,6,Detached Duplex,Lekki,Lagos
28000000,2,2,3,2,Block of Flats,Jahi,Abuja
65000000,6,6,7,8,Detached Duplex,Isolo,Lagos
650000000,5,5,6,4,Detached Duplex,Ikoyi,Lagos
480000000,4,5,6,8,Detached Duplex,Lekki,Lagos
63000000,4,5,5,4,Detached Bungalow,Galadimawa,Abuja
175000000,4,5,5,4,Terraced Duplexes,Lekki,Lagos
80000000,5,5,5,4,Detached Duplex,Lekki,Lagos
260000000,5,5,6,7,Detached Duplex,Lekki,Lagos
50000000,4,4,5,4,Detached Bungalow,Port Harcourt,Rivers
77000000,4,5,6,4,Terraced Duplexes,Guzape District,Abuja
55000000,5,5,6,4,Detached Duplex,Agege,Lagos
37000000,3,3,4,2,Block of Flats,Surulere,Lagos
140000000,4,5,5,4,Detached Duplex,Ikeja,Lagos
170000000,5,5,6,4,Detached Duplex,Lekki,Lagos
31000000,3,3,3,4,Terraced Duplexes,Lekki,Lagos
240000000,4,5,5,4,Detached Duplex,Lekki,Lagos
125000000,4,4,5,2,Terraced Duplexes,Lekki,Lagos
31000000,3,3,3,4,Terraced Duplexes,Lekki,Lagos
85000000,5,5,6,4,Detached Duplex,Ikeja,Lagos
120000000,5,5,6,4,Detached Duplex,Lekki,Lagos
120000000,4,5,5,3,Detached Duplex,Lekki,Lagos
40000000,4,4,5,3,Terraced Duplexes,Ajah,Lagos
90000000,4,5,5,4,Detached Duplex,Gwarinpa,Abuja
40000000,3,2,2,2,Terraced Bungalow,Surulere,Lagos
130000000,5,5,6,5,Detached Duplex,Lekki,Lagos
280000000,5,5,5,4,Detached Duplex,Lekki,Lagos
190000000,5,5,6,6,Detached Duplex,Lekki,Lagos
60000000,5,6,6,1,Detached Duplex,Ibadan,Oyo
140000000,4,5,5,4,Detached Duplex,Lekki,Lagos
65000000,4,5,5,6,Terraced Duplexes,Mabushi,Abuja
160000000,5,5,6,4,Detached Duplex,Lekki,Lagos
12000000,2,3,3,2,Terraced Duplexes,Kuje,Abuja
5000000,2,3,3,4,Detached Bungalow,Agege,Lagos
26000000,3,5,5,4,Detached Bungalow,Ajah,Lagos
140000000,5,5,6,4,Detached Duplex,Lekki,Lagos
55000000,4,5,5,4,Terraced Duplexes,Ibadan,Oyo
181198248,4,5,6,4,Semi Detached Duplex,Maitama District,Abuja
260000000,6,6,7,5,Detached Duplex,Ikeja,Lagos
180000000,5,5,5,4,Detached Duplex,Ikeja,Lagos
70000000,4,4,5,6,Detached Duplex,Ibeju Lekki,Lagos
130000000,5,5,6,4,Detached Duplex,Lekki,Lagos
190000000,4,4,5,3,Terraced Duplexes,Wuse 2,Abuja
35000000,1,5,5,4,Terraced Duplexes,Ajah,Lagos
175000000,5,5,6,4,Detached Duplex,Lekki,Lagos
55000000,4,4,5,4,Detached Duplex,Lekki,Lagos
23000000,4,5,5,5,Detached Duplex,Ikorodu,Lagos
85000000,4,6,6,8,Detached Duplex,Life Camp,Abuja
61000000,4,4,5,4,Semi Detached Duplex,Lekki,Lagos
125000000,4,4,5,2,Detached Duplex,Lekki,Lagos
15000000,4,5,5,4,Block of Flats,Ifako-Ijaiye,Lagos
350000000,4,4,5,4,Semi Detached Duplex,Ikoyi,Lagos
11000000,4,4,4,4,Detached Bungalow,Ikorodu,Lagos
21000000,3,3,3,4,Detached Bungalow,Ibeju Lekki,Lagos
32000000,3,2,2,4,Block of Flats,Ibadan,Oyo
600000000,5,5,5,4,Detached Duplex,Ikoyi,Lagos
450000000,4,4,5,3,Semi Detached Duplex,Ikoyi,Lagos
72000000,4,4,5,1,Detached Duplex,Maryland,Lagos
35000000,3,3,4,3,Semi Detached Bungalow,Arepo,Ogun
95000000,9,9,1,4,Detached Duplex,Surulere,Lagos
50000000,4,4,5,5,Detached Duplex,Ajah,Lagos
27000000,5,5,5,4,Detached Duplex,Ifako-Ijaiye,Lagos
300000000,5,7,8,4,Detached Duplex,Lekki,Lagos
125000000,4,4,5,4,Semi Detached Duplex,Victoria Island (VI),Lagos
105000000,5,5,6,3,Detached Duplex,Lekki,Lagos
106000000,5,7,7,6,Detached Duplex,Lekki,Lagos
65000000,5,6,7,4,Detached Duplex,Lekki,Lagos
160000000,5,5,6,6,Detached Duplex,Ikeja,Lagos
25000000,5,5,6,4,Detached Duplex,Ibadan,Oyo
130000000,5,5,6,5,Detached Duplex,Lekki,Lagos
100000000,5,5,6,6,Detached Duplex,Lekki,Lagos
8000000,2,2,2,1,Terraced Bungalow,Mowe Ofada,Anambara
230000000,5,6,7,4,Detached Duplex,Lekki,Lagos
74000000,4,4,5,4,Semi Detached Duplex,Lekki,Lagos
140000000,4,4,5,4,Terraced Duplexes,Victoria Island (VI),Lagos
130000000,5,5,6,4,Detached Duplex,Ikeja,Lagos
55000000,4,4,5,6,Detached Duplex,Ajah,Lagos
150000000,6,6,7,7,Detached Duplex,Ikeja,Lagos
370000000,7,8,8,4,Detached Duplex,Gwarinpa,Abuja
95000000,4,4,5,4,Detached Duplex,Lekki,Lagos
30000000,4,4,5,4,Detached Bungalow,Ibeju Lekki,Lagos
35000000,3,3,4,2,Block of Flats,Yaba,Lagos
80000000,4,4,5,3,Semi Detached Duplex,Lekki,Lagos
85000000,4,5,5,4,Detached Duplex,Arepo,Ogun
10000000,5,5,5,4,Detached Bungalow,Kaduna South,Kaduna
37000000,4,4,5,5,Detached Bungalow,Apo,Abuja
38000000,3,4,4,2,Block of Flats,Lekki,Lagos
55000000,3,4,4,5,Block of Flats,Gaduwa,Abuja
600000000,5,5,5,7,Detached Duplex,Ikoyi,Lagos
330000000,5,5,6,5,Detached Duplex,Lekki,Lagos
48000000,3,3,4,4,Block of Flats,Lekki,Lagos
75000000,4,4,5,4,Semi Detached Duplex,Lekki,Lagos
45000000,4,5,5,4,Terraced Duplexes,Karmo,Abuja
85000000,4,5,5,3,Terraced Duplexes,Gwarinpa,Abuja
80000000,5,4,4,3,Detached Duplex,Lekki,Lagos
250000000,5,5,5,4,Detached Duplex,Lekki,Lagos
150000000,5,5,6,4,Detached Duplex,Lekki,Lagos
45000000,1,1,1,4,Block of Flats,Owerri Municipal,Imo
450000000,6,6,7,4,Detached Duplex,Victoria Island (VI),Lagos
120000000,5,6,7,6,Detached Duplex,Lekki,Lagos
150000000,5,5,6,6,Detached Duplex,Lekki,Lagos
25000000,4,3,4,4,Detached Bungalow,Gbagada,Lagos
250000000,5,7,8,4,Detached Duplex,Lekki,Lagos
200000000,5,6,7,4,Detached Duplex,Lekki,Lagos
120000000,4,4,5,4,Detached Bungalow,Lekki,Lagos
80000000,4,4,5,5,Detached Duplex,Lekki,Lagos
35000000,4,5,5,4,Block of Flats,Oredo,Edo
550000000,5,5,6,3,Detached Duplex,Ikoyi,Lagos
130000000,5,5,6,6,Detached Duplex,Lekki,Lagos
28000000,3,3,4,7,Detached Bungalow,Lokogoma District,Abuja
19500000,4,4,5,4,Semi Detached Duplex,Magboro,Ogun
270000000,5,5,5,8,Detached Duplex,Lekki,Lagos
130000000,4,5,5,4,Semi Detached Duplex,Lekki,Lagos
450000000,5,5,6,4,Detached Duplex,Lekki,Lagos
28000000,2,2,3,4,Block of Flats,Lekki,Lagos
90000000,4,4,5,3,Detached Duplex,Lekki,Lagos
65000000,4,4,5,1,Detached Duplex,Apo,Abuja
80000000,4,4,5,3,Detached Duplex,Lekki,Lagos
170000000,5,6,7,4,Detached Duplex,Lekki,Lagos
250000000,5,5,6,6,Detached Duplex,Port Harcourt,Rivers
180000000,4,4,5,5,Detached Duplex,Ikoyi,Lagos
70000000,4,4,5,4,Detached Duplex,Lekki,Lagos
650000000,3,3,4,4,Detached Duplex,Maitama District,Abuja
33000000,4,4,5,4,Semi Detached Duplex,Ajah,Lagos
550000000,5,5,5,4,Detached Duplex,Ikoyi,Lagos
65000000,4,4,5,4,Semi Detached Duplex,Lekki,Lagos
65000000,4,5,5,6,Semi Detached Duplex,Apo,Abuja
550000000,5,5,6,4,Detached Duplex,Victoria Island (VI),Lagos
100000000,4,4,5,3,Terraced Duplexes,Katampe,Abuja
65000000,4,5,5,4,Detached Duplex,Lekki,Lagos
62000000,4,5,5,3,Detached Duplex,Lekki,Lagos
150000000,5,5,6,8,Detached Duplex,Gwarinpa,Abuja
63000000,4,4,5,4,Detached Duplex,Lokogoma District,Abuja
800000000,5,5,6,4,Detached Duplex,Ikoyi,Lagos
125000000,5,5,6,3,Detached Duplex,Lekki,Lagos
62990000,5,5,6,4,Semi Detached Duplex,Lekki,Lagos
140000000,4,5,5,4,Semi Detached Duplex,Life Camp,Abuja
95000000,4,4,5,6,Semi Detached Duplex,Lekki,Lagos
36500000,4,4,5,4,Semi Detached Duplex,Kubwa,Abuja
100000000,5,5,6,2,Detached Duplex,Lekki,Lagos
125000000,5,5,6,4,Detached Duplex,Lekki,Lagos
11000000,2,2,3,2,Semi Detached Bungalow,Ibadan,Oyo
350000000,5,6,7,4,Detached Duplex,Lekki,Lagos
68000000,3,3,4,2,Block of Flats,Lekki,Lagos
80000000,5,5,6,5,Detached Duplex,Lekki,Lagos
160000000,5,6,6,6,Detached Duplex,Port Harcourt,Rivers
80000000,4,5,5,4,Detached Duplex,Lekki,Lagos
250000000,5,5,5,4,Detached Duplex,Lekki,Lagos
165000000,5,5,6,4,Detached Duplex,Lekki,Lagos
315000000,5,5,6,5,Detached Duplex,Lekki,Lagos
130000000,5,6,7,6,Detached Duplex,Ajah,Lagos
140000000,5,5,5,4,Semi Detached Duplex,Lekki,Lagos
182000000,4,4,5,4,Terraced Duplexes,Victoria Island (VI),Lagos
78000000,4,4,5,4,Detached Duplex,Lekki,Lagos
280000000,4,4,5,4,Detached Duplex,Ikoyi,Lagos
13500000,3,5,5,4,Detached Bungalow,Ibadan,Oyo
50000000,4,4,5,4,Semi Detached Duplex,Ajah,Lagos
280000000,4,4,5,4,Detached Duplex,Ikoyi,Lagos
25000000,3,5,5,4,Detached Bungalow,Ibeju Lekki,Lagos
190000000,1,2,2,1,Block of Flats,Gudu,Abuja
65000000,4,4,4,2,Terraced Duplexes,Karmo,Abuja
600000000,5,8,8,8,Detached Duplex,Maitama District,Abuja
370000000,5,5,6,4,Detached Duplex,Lekki,Lagos
85000000,4,5,5,4,Terraced Duplexes,Guzape District,Abuja
350000000,5,5,5,4,Detached Duplex,Victoria Island (VI),Lagos
1600000000,5,5,6,4,Detached Duplex,Ikoyi,Lagos
12000000,3,2,2,4,Block of Flats,Ibadan,Oyo
33000000,3,3,5,4,Semi Detached Duplex,Ibeju Lekki,Lagos
320000000,5,6,5,5,Detached Duplex,Lekki,Lagos
71000000,5,5,5,4,Detached Duplex,Port Harcourt,Rivers
7000000,2,2,3,4,Detached Bungalow,Mowe Ofada,Ogun
55000000,5,6,6,3,Terraced Duplexes,Lekki,Lagos
80000000,4,4,4,3,Semi Detached Duplex,Lekki,Lagos
95000000,5,5,6,4,Detached Duplex,Lekki,Lagos
1300000000,6,6,7,6,Detached Duplex,Ikoyi,Lagos
65000000,5,5,5,4,Detached Duplex,Ikotun,Lagos
25000000,3,3,4,2,Block of Flats,Lekki,Lagos
150000000,4,4,5,4,Terraced Duplexes,Lekki,Lagos
85000000,4,5,5,4,Detached Duplex,Lekki,Lagos
300000000,5,5,6,4,Detached Duplex,Lekki,Lagos
120000000,5,5,6,2,Detached Duplex,Port Harcourt,Rivers
23000000,3,3,4,3,Detached Bungalow,Enugu,Enugu
200000000,4,4,5,4,Semi Detached Duplex,Gwarinpa,Abuja
120000000,5,5,6,4,Detached Duplex,Lekki,Lagos
75000000,4,4,5,4,Detached Duplex,Gwarinpa,Abuja
14000000,2,2,3,4,Semi Detached Bungalow,Ibeju Lekki,Anambara
120000000,5,5,6,6,Detached Duplex,Kukwaba,Abuja
150000000,4,5,5,4,Block of Flats,Oredo,Edo
500000000,5,5,6,4,Detached Duplex,Asokoro District,Abuja
110000000,5,5,5,4,Detached Duplex,Lekki,Lagos
70000000,4,5,5,4,Detached Bungalow,Surulere,Lagos
250000000,5,5,6,4,Detached Duplex,Lekki,Lagos
125000000,5,5,6,3,Detached Duplex,Lekki,Lagos
38000000,2,5,3,4,Detached Duplex,Lekki,Lagos
150000000,3,3,4,4,Block of Flats,Ikoyi,Lagos
210000000,5,5,6,8,Semi Detached Duplex,Jahi,Abuja
180000000,5,5,6,5,Detached Duplex,Katampe,Abuja
120000000,5,5,6,4,Detached Duplex,Ajah,Lagos
65000000,5,4,4,4,Detached Duplex,Ikeja,Lagos
53000000,4,4,5,5,Semi Detached Duplex,Lekki,Lagos
55000000,3,3,3,8,Block of Flats,Owerri Municipal,Imo
35000000,3,3,4,2,Terraced Duplexes,Lekki,Lagos
299999999,5,5,6,6,Detached Duplex,Guzape District,Abuja
62000000,4,4,5,3,Terraced Duplexes,Lekki,Lagos
60000000,4,4,5,2,Terraced Duplexes,Life Camp,Abuja
75000000,4,4,5,2,Detached Duplex,Lekki,Lagos
135000000,5,6,6,5,Detached Duplex,Lekki,Lagos
250000000,5,5,6,7,Detached Duplex,Lekki,Lagos
120000000,5,5,4,5,Detached Duplex,Ogudu,Lagos
55000000,4,4,5,4,Semi Detached Duplex,Ajah,Lagos
45000000,3,5,5,4,Detached Duplex,Ajah,Lagos
25000000,2,4,2,4,Semi Detached Bungalow,Mowe Town,Ogun
